3.191040e-01 3.225280e-01 2.379520e-01 1.204160e-01
3.230720e-01 3.205600e-01 2.360000e-01 1.203680e-01
3.276960e-01 3.188800e-01 2.337920e-01 1.196320e-01
3.313920e-01 3.168640e-01 2.329760e-01 1.187680e-01
3.348160e-01 3.141760e-01 2.319360e-01 1.190720e-01
3.379200e-01 3.119680e-01 2.313760e-01 1.187360e-01
3.408000e-01 3.111520e-01 2.304320e-01 1.176160e-01
3.424320e-01 3.085920e-01 2.302560e-01 1.187200e-01
3.447840e-01 3.063200e-01 2.300320e-01 1.188640e-01
3.468800e-01 3.042560e-01 2.293920e-01 1.194720e-01
3.485440e-01 3.025440e-01 2.292800e-01 1.196320e-01
3.505760e-01 2.994720e-01 2.303200e-01 1.196320e-01
3.526880e-01 2.964800e-01 2.304000e-01 1.204320e-01
3.543680e-01 2.938720e-01 2.326720e-01 1.190880e-01
3.561280e-01 2.911520e-01 2.338880e-01 1.188320e-01
3.581760e-01 2.882240e-01 2.336640e-01 1.199360e-01
3.591360e-01 2.858880e-01 2.357920e-01 1.191840e-01
3.592960e-01 2.829280e-01 2.383040e-01 1.194720e-01
3.600640e-01 2.800800e-01 2.405280e-01 1.193280e-01
3.606240e-01 2.770720e-01 2.423200e-01 1.199840e-01
3.608320e-01 2.753600e-01 2.440640e-01 1.197440e-01
3.615040e-01 2.718560e-01 2.466880e-01 1.199520e-01
3.614720e-01 2.693920e-01 2.494560e-01 1.196800e-01
3.616960e-01 2.660800e-01 2.520320e-01 1.201920e-01
3.632160e-01 2.641120e-01 2.552800e-01 1.173920e-01
3.646400e-01 2.620160e-01 2.572480e-01 1.160960e-01
3.640800e-01 2.592960e-01 2.598240e-01 1.168000e-01
3.648480e-01 2.577760e-01 2.631040e-01 1.142720e-01
3.633120e-01 2.548320e-01 2.665440e-01 1.153120e-01
3.632800e-01 2.515040e-01 2.710720e-01 1.141440e-01
3.625600e-01 2.489600e-01 2.765440e-01 1.119360e-01
3.611360e-01 2.459520e-01 2.809600e-01 1.119520e-01
3.612640e-01 2.429280e-01 2.848000e-01 1.110080e-01
3.609760e-01 2.399520e-01 2.873600e-01 1.117120e-01
3.602400e-01 2.389120e-01 2.919520e-01 1.088960e-01
3.590560e-01 2.357120e-01 2.943520e-01 1.108800e-01
3.587360e-01 2.336640e-01 2.973600e-01 1.102400e-01
3.577120e-01 2.314080e-01 3.002400e-01 1.106400e-01
3.568320e-01 2.285440e-01 3.037600e-01 1.108640e-01
3.550080e-01 2.265600e-01 3.058400e-01 1.125920e-01
3.543680e-01 2.255040e-01 3.085440e-01 1.115840e-01
3.536000e-01 2.233760e-01 3.114720e-01 1.115520e-01
3.526240e-01 2.212160e-01 3.149920e-01 1.111680e-01
3.511680e-01 2.198240e-01 3.186720e-01 1.103360e-01
3.493440e-01 2.186720e-01 3.212800e-01 1.107040e-01
3.483200e-01 2.181440e-01 3.248160e-01 1.087200e-01
3.467040e-01 2.187360e-01 3.278400e-01 1.067200e-01
3.454720e-01 2.172960e-01 3.303520e-01 1.068800e-01
3.431680e-01 2.168800e-01 3.333600e-01 1.065920e-01
3.405120e-01 2.173440e-01 3.354240e-01 1.067200e-01
3.382720e-01 2.164320e-01 3.376960e-01 1.076000e-01
3.361920e-01 2.162720e-01 3.402880e-01 1.072480e-01
3.342080e-01 2.155840e-01 3.436640e-01 1.065440e-01
3.320160e-01 2.149280e-01 3.475040e-01 1.055520e-01
3.296320e-01 2.152480e-01 3.496480e-01 1.054720e-01
3.255840e-01 2.156800e-01 3.531040e-01 1.056320e-01
3.224640e-01 2.162880e-01 3.560480e-01 1.052000e-01
3.192800e-01 2.165280e-01 3.587200e-01 1.054720e-01
3.167040e-01 2.176800e-01 3.614080e-01 1.042080e-01
3.138240e-01 2.187680e-01 3.630400e-01 1.043680e-01
3.110080e-01 2.213120e-01 3.646240e-01 1.030560e-01
3.071520e-01 2.231360e-01 3.658560e-01 1.038560e-01
3.045760e-01 2.247840e-01 3.677600e-01 1.028800e-01
3.004160e-01 2.270240e-01 3.704800e-01 1.020800e-01
2.968480e-01 2.298400e-01 3.724960e-01 1.008160e-01
2.930240e-01 2.318720e-01 3.743040e-01 1.008000e-01
2.902720e-01 2.342560e-01 3.764160e-01 9.905600e-02
2.866560e-01 2.358560e-01 3.778400e-01 9.964800e-02
2.829120e-01 2.369600e-01 3.794080e-01 1.007200e-01
2.796640e-01 2.398720e-01 3.820800e-01 9.838400e-02
2.760320e-01 2.418400e-01 3.830080e-01 9.912000e-02
2.726720e-01 2.445920e-01 3.839360e-01 9.880000e-02
2.691840e-01 2.467200e-01 3.841440e-01 9.995200e-02
2.664800e-01 2.494880e-01 3.856800e-01 9.835200e-02
2.623680e-01 2.527360e-01 3.867520e-01 9.814400e-02
2.589280e-01 2.549920e-01 3.882720e-01 9.780800e-02
2.557440e-01 2.569600e-01 3.892960e-01 9.800000e-02
2.509280e-01 2.603840e-01 3.890720e-01 9.961600e-02
2.466080e-01 2.626720e-01 3.902560e-01 1.004640e-01
2.431360e-01 2.662080e-01 3.905920e-01 1.000640e-01
2.377760e-01 2.688960e-01 3.910080e-01 1.023200e-01
2.350400e-01 2.722560e-01 3.906720e-01 1.020320e-01
2.314080e-01 2.757280e-01 3.917280e-01 1.011360e-01
2.282400e-01 2.784000e-01 3.916160e-01 1.017440e-01
2.255840e-01 2.825600e-01 3.917600e-01 1.000960e-01
2.223520e-01 2.849280e-01 3.912480e-01 1.014720e-01
2.196960e-01 2.868640e-01 3.917600e-01 1.016800e-01
2.182400e-01 2.893440e-01 3.917120e-01 1.007040e-01
2.161280e-01 2.931200e-01 3.912640e-01 9.948800e-02
2.139520e-01 2.949760e-01 3.909440e-01 1.001280e-01
2.130400e-01 2.987040e-01 3.903200e-01 9.793600e-02
2.116480e-01 3.012800e-01 3.889440e-01 9.812800e-02
2.103360e-01 3.028000e-01 3.878240e-01 9.904000e-02
2.091840e-01 3.048480e-01 3.866080e-01 9.936000e-02
2.092320e-01 3.072160e-01 3.856160e-01 9.793600e-02
2.088960e-01 3.092480e-01 3.829920e-01 9.886400e-02
2.081920e-01 3.120000e-01 3.804800e-01 9.932800e-02
2.081440e-01 3.140800e-01 3.784160e-01 9.936000e-02
2.087840e-01 3.170880e-01 3.759680e-01 9.816000e-02
2.094400e-01 3.213760e-01 3.723200e-01 9.686400e-02
2.099520e-01 3.235840e-01 3.699520e-01 9.651200e-02
2.101120e-01 3.260000e-01 3.666560e-01 9.723200e-02
2.098720e-01 3.288800e-01 3.639200e-01 9.732800e-02
2.095200e-01 3.301600e-01 3.606400e-01 9.968000e-02
2.098400e-01 3.325280e-01 3.571520e-01 1.004800e-01
2.110560e-01 3.341920e-01 3.547200e-01 1.000320e-01
2.135680e-01 3.370560e-01 3.512160e-01 9.816000e-02
2.148640e-01 3.387840e-01 3.467520e-01 9.960000e-02
2.160640e-01 3.419840e-01 3.430560e-01 9.889600e-02
2.180480e-01 3.437280e-01 3.397440e-01 9.848000e-02
2.189440e-01 3.453440e-01 3.359520e-01 9.976000e-02
2.201440e-01 3.475360e-01 3.317600e-01 1.005600e-01
2.207520e-01 3.497120e-01 3.279680e-01 1.015680e-01
2.227840e-01 3.523040e-01 3.240480e-01 1.008640e-01
2.239520e-01 3.546080e-01 3.203040e-01 1.011360e-01
2.255680e-01 3.571360e-01 3.164160e-01 1.008800e-01
2.269280e-01 3.602240e-01 3.121600e-01 1.006880e-01
2.282240e-01 3.620000e-01 3.077760e-01 1.020000e-01
2.318240e-01 3.633120e-01 3.041920e-01 1.006720e-01
2.330400e-01 3.654080e-01 3.006400e-01 1.009120e-01
2.350880e-01 3.685600e-01 2.966720e-01 9.968000e-02
2.372000e-01 3.701600e-01 2.928160e-01 9.982400e-02
2.405920e-01 3.718560e-01 2.893760e-01 9.817600e-02
2.430240e-01 3.732960e-01 2.860960e-01 9.758400e-02
2.440640e-01 3.752000e-01 2.824480e-01 9.828800e-02
2.468800e-01 3.768960e-01 2.792800e-01 9.694400e-02
2.481120e-01 3.775840e-01 2.767520e-01 9.755200e-02
2.494560e-01 3.783840e-01 2.741120e-01 9.804800e-02
2.523840e-01 3.795840e-01 2.715040e-01 9.652800e-02
2.543040e-01 3.810720e-01 2.691200e-01 9.550400e-02
2.561920e-01 3.809600e-01 2.665280e-01 9.632000e-02
2.588000e-01 3.809600e-01 2.644000e-01 9.584000e-02
2.605280e-01 3.804320e-01 2.640480e-01 9.499200e-02
2.621920e-01 3.821280e-01 2.618080e-01 9.387200e-02
2.635040e-01 3.816800e-01 2.593760e-01 9.544000e-02
2.644480e-01 3.807040e-01 2.575040e-01 9.734400e-02
2.655040e-01 3.800480e-01 2.569920e-01 9.745600e-02
2.673920e-01 3.787520e-01 2.563200e-01 9.753600e-02
2.694560e-01 3.776960e-01 2.547040e-01 9.814400e-02
2.709440e-01 3.755360e-01 2.530560e-01 1.004640e-01
2.726080e-01 3.742720e-01 2.516640e-01 1.014560e-01
2.755040e-01 3.730560e-01 2.510400e-01 1.004000e-01
2.779520e-01 3.713440e-01 2.496320e-01 1.010720e-01
2.800480e-01 3.704800e-01 2.492480e-01 1.002240e-01
2.828160e-01 3.687040e-01 2.492320e-01 9.924800e-02
2.845120e-01 3.663520e-01 2.493120e-01 9.982400e-02
2.875040e-01 3.633120e-01 2.486240e-01 1.005600e-01
2.892000e-01 3.608000e-01 2.491040e-01 1.008960e-01
2.928000e-01 3.587360e-01 2.500000e-01 9.846400e-02
2.953280e-01 3.567840e-01 2.497760e-01 9.811200e-02
2.973600e-01 3.539200e-01 2.504480e-01 9.827200e-02
3.005760e-01 3.515200e-01 2.505920e-01 9.731200e-02
3.044800e-01 3.481440e-01 2.504320e-01 9.694400e-02
3.051360e-01 3.466560e-01 2.518080e-01 9.640000e-02
3.062720e-01 3.443200e-01 2.511680e-01 9.824000e-02
3.085440e-01 3.424800e-01 2.507680e-01 9.820800e-02
3.123360e-01 3.412160e-01 2.502720e-01 9.617600e-02
3.149280e-01 3.390400e-01 2.500640e-01 9.596800e-02
3.173920e-01 3.357280e-01 2.510080e-01 9.587200e-02
3.201440e-01 3.337120e-01 2.502880e-01 9.585600e-02
3.227520e-01 3.320640e-01 2.506560e-01 9.452800e-02
3.240960e-01 3.309440e-01 2.506240e-01 9.433600e-02
3.267520e-01 3.284160e-01 2.514880e-01 9.334400e-02
3.289760e-01 3.267680e-01 2.525280e-01 9.172800e-02
3.314720e-01 3.240320e-01 2.522720e-01 9.222400e-02
3.328480e-01 3.218240e-01 2.528320e-01 9.249600e-02
3.345120e-01 3.204640e-01 2.529280e-01 9.209600e-02
3.353600e-01 3.181280e-01 2.536000e-01 9.291200e-02
3.374720e-01 3.165280e-01 2.544960e-01 9.150400e-02
3.391360e-01 3.141920e-01 2.545920e-01 9.208000e-02
3.403840e-01 3.130400e-01 2.543520e-01 9.222400e-02
3.415040e-01 3.126880e-01 2.547200e-01 9.108800e-02
3.427200e-01 3.106240e-01 2.554240e-01 9.123200e-02
3.426400e-01 3.096640e-01 2.566080e-01 9.108800e-02
3.438720e-01 3.083040e-01 2.574720e-01 9.035200e-02
3.449120e-01 3.063200e-01 2.584640e-01 9.030400e-02
3.455040e-01 3.056480e-01 2.582240e-01 9.062400e-02
3.441280e-01 3.045120e-01 2.592480e-01 9.211200e-02
3.423840e-01 3.032000e-01 2.611360e-01 9.328000e-02
3.401600e-01 3.032960e-01 2.624480e-01 9.409600e-02
3.391680e-01 3.036160e-01 2.642240e-01 9.299200e-02
3.388000e-01 3.024960e-01 2.652640e-01 9.344000e-02
3.382880e-01 3.011680e-01 2.659360e-01 9.460800e-02
3.360640e-01 3.010080e-01 2.684000e-01 9.452800e-02
3.353280e-01 3.008480e-01 2.691520e-01 9.467200e-02
3.347040e-01 3.001600e-01 2.705600e-01 9.457600e-02
3.332800e-01 2.996160e-01 2.714720e-01 9.563200e-02
3.319200e-01 2.988480e-01 2.728800e-01 9.635200e-02
3.296960e-01 2.968640e-01 2.750240e-01 9.841600e-02
3.274240e-01 2.965440e-01 2.765920e-01 9.944000e-02
3.263680e-01 2.960640e-01 2.783680e-01 9.920000e-02
3.249440e-01 2.960320e-01 2.815040e-01 9.752000e-02
3.228320e-01 2.957600e-01 2.834240e-01 9.798400e-02
3.211040e-01 2.945280e-01 2.858880e-01 9.848000e-02
3.196320e-01 2.939680e-01 2.875040e-01 9.889600e-02
3.177600e-01 2.931520e-01 2.890880e-01 1.000000e-01
3.164800e-01 2.920960e-01 2.907520e-01 1.006720e-01
3.143840e-01 2.912640e-01 2.933280e-01 1.010240e-01
3.130880e-01 2.915520e-01 2.940320e-01 1.013280e-01
3.118240e-01 2.915840e-01 2.962240e-01 1.003680e-01
3.103040e-01 2.901600e-01 2.990720e-01 1.004640e-01
3.084800e-01 2.894080e-01 3.011840e-01 1.009280e-01
3.066240e-01 2.899200e-01 3.036640e-01 9.979200e-02
3.054400e-01 2.892160e-01 3.055360e-01 9.980800e-02
3.030240e-01 2.891040e-01 3.084640e-01 9.940800e-02
3.020800e-01 2.892000e-01 3.103360e-01 9.838400e-02
3.011680e-01 2.888480e-01 3.118080e-01 9.817600e-02
3.007840e-01 2.880160e-01 3.132640e-01 9.793600e-02
3.002560e-01 2.869920e-01 3.145760e-01 9.817600e-02
2.995520e-01 2.863680e-01 3.159680e-01 9.811200e-02
2.988160e-01 2.860160e-01 3.179360e-01 9.723200e-02
2.985120e-01 2.843520e-01 3.174720e-01 9.966400e-02
2.984800e-01 2.842880e-01 3.187040e-01 9.852800e-02
2.989120e-01 2.841120e-01 3.198560e-01 9.712000e-02
2.995520e-01 2.838400e-01 3.203040e-01 9.630400e-02
2.994400e-01 2.846080e-01 3.215840e-01 9.436800e-02
2.999840e-01 2.845120e-01 3.222720e-01 9.323200e-02
3.002560e-01 2.842400e-01 3.212640e-01 9.424000e-02
2.995680e-01 2.838240e-01 3.215680e-01 9.504000e-02
2.994240e-01 2.835520e-01 3.206720e-01 9.635200e-02
2.991520e-01 2.834560e-01 3.207360e-01 9.665600e-02
2.996640e-01 2.835840e-01 3.210720e-01 9.568000e-02
2.988800e-01 2.836800e-01 3.222240e-01 9.521600e-02
2.978720e-01 2.833920e-01 3.206400e-01 9.809600e-02
2.980640e-01 2.851520e-01 3.204800e-01 9.630400e-02
2.981280e-01 2.854080e-01 3.191840e-01 9.728000e-02
2.985920e-01 2.865920e-01 3.181120e-01 9.670400e-02
2.979520e-01 2.873120e-01 3.162560e-01 9.848000e-02
2.976480e-01 2.883040e-01 3.148640e-01 9.918400e-02
2.977600e-01 2.902080e-01 3.149920e-01 9.704000e-02
2.970720e-01 2.924960e-01 3.144000e-01 9.603200e-02
2.958560e-01 2.937760e-01 3.130720e-01 9.729600e-02
2.948640e-01 2.957120e-01 3.123680e-01 9.705600e-02
2.947840e-01 2.976320e-01 3.111680e-01 9.641600e-02
2.948960e-01 3.006400e-01 3.093280e-01 9.513600e-02
2.937920e-01 3.024480e-01 3.077440e-01 9.601600e-02
2.930560e-01 3.044000e-01 3.067520e-01 9.579200e-02
2.931200e-01 3.063360e-01 3.059680e-01 9.457600e-02
2.925760e-01 3.080320e-01 3.045600e-01 9.483200e-02
2.905440e-01 3.086880e-01 3.037600e-01 9.700800e-02
2.905760e-01 3.101280e-01 3.028960e-01 9.640000e-02
2.900960e-01 3.119840e-01 3.011040e-01 9.681600e-02
2.895360e-01 3.141760e-01 3.003040e-01 9.598400e-02
2.895360e-01 3.153120e-01 2.976960e-01 9.745600e-02
2.892320e-01 3.162400e-01 2.973760e-01 9.715200e-02
2.878560e-01 3.177920e-01 2.953920e-01 9.896000e-02
2.876320e-01 3.190560e-01 2.948160e-01 9.849600e-02
2.863840e-01 3.203680e-01 2.935200e-01 9.972800e-02
2.852480e-01 3.210720e-01 2.934560e-01 1.002240e-01
2.855680e-01 3.216960e-01 2.937760e-01 9.896000e-02
2.846880e-01 3.225920e-01 2.927360e-01 9.998400e-02
2.845440e-01 3.242560e-01 2.919200e-01 9.928000e-02
2.846400e-01 3.254400e-01 2.919360e-01 9.798400e-02
2.852160e-01 3.258080e-01 2.917920e-01 9.718400e-02
2.835360e-01 3.250720e-01 2.919360e-01 9.945600e-02
2.826880e-01 3.257600e-01 2.923040e-01 9.924800e-02
2.839680e-01 3.260480e-01 2.922560e-01 9.772800e-02
2.835200e-01 3.267840e-01 2.915360e-01 9.816000e-02
2.849120e-01 3.263200e-01 2.921760e-01 9.659200e-02
2.859680e-01 3.248320e-01 2.915680e-01 9.763200e-02
2.860000e-01 3.238400e-01 2.921920e-01 9.796800e-02
2.863200e-01 3.231680e-01 2.932000e-01 9.731200e-02
2.860320e-01 3.228320e-01 2.936800e-01 9.745600e-02
2.874560e-01 3.225600e-01 2.934880e-01 9.649600e-02
2.883360e-01 3.214080e-01 2.937280e-01 9.652800e-02
2.880480e-01 3.213440e-01 2.924320e-01 9.817600e-02
2.885600e-01 3.204960e-01 2.917600e-01 9.918400e-02
2.901600e-01 3.205760e-01 2.911200e-01 9.814400e-02
2.916960e-01 3.214080e-01 2.911360e-01 9.576000e-02
2.929120e-01 3.212800e-01 2.900000e-01 9.580800e-02
2.944480e-01 3.216640e-01 2.886560e-01 9.523200e-02
2.944480e-01 3.208640e-01 2.872800e-01 9.740800e-02
2.958880e-01 3.191360e-01 2.877760e-01 9.720000e-02
2.980480e-01 3.179840e-01 2.873280e-01 9.664000e-02
2.990080e-01 3.169280e-01 2.865440e-01 9.752000e-02
3.006560e-01 3.159520e-01 2.861440e-01 9.724800e-02
3.015360e-01 3.143360e-01 2.854560e-01 9.867200e-02
3.026400e-01 3.117440e-01 2.849120e-01 1.007040e-01
3.053440e-01 3.099360e-01 2.846080e-01 1.001120e-01
3.066560e-01 3.090560e-01 2.841280e-01 1.001600e-01
3.072480e-01 3.081600e-01 2.842720e-01 1.003200e-01
3.084480e-01 3.068320e-01 2.836640e-01 1.010560e-01
3.094560e-01 3.058880e-01 2.839680e-01 1.006880e-01
3.103040e-01 3.051200e-01 2.834720e-01 1.011040e-01
3.111200e-01 3.033440e-01 2.837120e-01 1.018240e-01
3.126400e-01 3.035680e-01 2.825440e-01 1.012480e-01
3.143360e-01 3.016320e-01 2.834240e-01 1.006080e-01
3.167360e-01 2.996480e-01 2.836160e-01 1.000000e-01
3.171360e-01 2.974720e-01 2.843040e-01 1.010880e-01
3.167200e-01 2.954240e-01 2.841280e-01 1.037280e-01
3.189920e-01 2.944640e-01 2.837120e-01 1.028320e-01
3.190720e-01 2.944000e-01 2.843200e-01 1.022080e-01
3.191520e-01 2.932320e-01 2.847040e-01 1.029120e-01
3.189760e-01 2.922080e-01 2.849600e-01 1.038560e-01
3.202400e-01 2.905920e-01 2.864160e-01 1.027520e-01
3.197600e-01 2.907040e-01 2.866560e-01 1.028800e-01
3.193600e-01 2.895840e-01 2.870560e-01 1.040000e-01
3.197280e-01 2.887040e-01 2.886240e-01 1.029440e-01
3.195680e-01 2.882720e-01 2.893600e-01 1.028000e-01
3.194560e-01 2.882240e-01 2.897920e-01 1.025280e-01
3.196000e-01 2.875040e-01 2.914560e-01 1.014400e-01
3.192640e-01 2.877120e-01 2.906080e-01 1.024160e-01
3.195520e-01 2.871680e-01 2.921760e-01 1.011040e-01
3.197600e-01 2.864960e-01 2.930720e-01 1.006720e-01
3.184800e-01 2.852000e-01 2.933280e-01 1.029920e-01
3.178400e-01 2.863680e-01 2.948960e-01 1.008960e-01
3.178080e-01 2.855680e-01 2.957920e-01 1.008320e-01
3.178880e-01 2.853440e-01 2.976000e-01 9.916800e-02
3.178720e-01 2.849920e-01 2.976000e-01 9.953600e-02
3.171040e-01 2.841600e-01 2.976960e-01 1.010400e-01
3.157280e-01 2.843520e-01 2.997440e-01 1.001760e-01
3.133280e-01 2.843040e-01 3.005760e-01 1.017920e-01
3.125600e-01 2.844800e-01 3.021120e-01 1.008480e-01
3.115360e-01 2.835840e-01 3.026560e-01 1.022240e-01
3.094880e-01 2.835040e-01 3.038720e-01 1.031360e-01
3.092800e-01 2.836640e-01 3.060000e-01 1.010560e-01
3.074080e-01 2.837440e-01 3.075200e-01 1.013280e-01
3.080320e-01 2.825760e-01 3.091840e-01 1.002080e-01
3.068000e-01 2.824160e-01 3.088960e-01 1.018880e-01
3.051520e-01 2.824000e-01 3.092160e-01 1.032320e-01
3.044160e-01 2.821920e-01 3.111840e-01 1.022080e-01
3.037280e-01 2.814720e-01 3.119040e-01 1.028960e-01
3.006080e-01 2.811200e-01 3.129440e-01 1.053280e-01
2.996480e-01 2.825440e-01 3.139360e-01 1.038720e-01
2.984960e-01 2.830240e-01 3.151200e-01 1.033600e-01
2.975360e-01 2.833920e-01 3.165760e-01 1.024960e-01
2.958560e-01 2.839200e-01 3.177760e-01 1.024480e-01
2.945280e-01 2.839680e-01 3.188960e-01 1.026080e-01
2.936320e-01 2.836640e-01 3.199360e-01 1.027680e-01
2.933600e-01 2.836640e-01 3.205920e-01 1.023840e-01
2.927200e-01 2.842400e-01 3.217760e-01 1.012640e-01
2.908800e-01 2.831840e-01 3.214240e-01 1.045120e-01
2.899360e-01 2.836640e-01 3.220960e-01 1.043040e-01
2.890560e-01 2.848800e-01 3.226400e-01 1.034240e-01
2.894400e-01 2.862080e-01 3.211040e-01 1.032480e-01
2.890880e-01 2.880320e-01 3.210080e-01 1.018720e-01
2.879360e-01 2.883360e-01 3.199360e-01 1.037920e-01
2.853440e-01 2.881600e-01 3.196960e-01 1.068000e-01
2.849600e-01 2.892320e-01 3.196320e-01 1.061760e-01
2.848960e-01 2.904160e-01 3.181280e-01 1.065600e-01
2.838080e-01 2.918400e-01 3.179680e-01 1.063840e-01
2.822080e-01 2.939840e-01 3.180160e-01 1.057920e-01
2.822880e-01 2.945440e-01 3.169600e-01 1.062080e-01
2.816000e-01 2.964000e-01 3.171200e-01 1.048800e-01
2.809280e-01 2.982720e-01 3.167360e-01 1.040640e-01
2.793440e-01 3.007680e-01 3.158720e-01 1.040160e-01
